FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,Traveller_Need,Available
223,Howards Park Zeehan,Park or reserve,Zeehan,TAS,-41.8832,145.33617,Accessible access,TRUE
223,Howards Park Zeehan,Park or reserve,Zeehan,TAS,-41.8832,145.33617,Caravan support,TRUE
226,Purkiss Reserve,Park or reserve,Tennant Creek,NT,-19.64425881,134.1930998,Accessible access,TRUE
227,Swimming Pool,Sporting facility,Tennant Creek,NT,-19.64513876,134.1940042,Accessible access,TRUE
227,Swimming Pool,Sporting facility,Tennant Creek,NT,-19.64513876,134.1940042,Caravan support,TRUE
229,Public Library,Community building,Tennant Creek,NT,-19.64667868,134.1960574,Accessible access,TRUE
229,Public Library,Community building,Tennant Creek,NT,-19.64667868,134.1960574,Family support,TRUE
231,Mary Ann Dam,Park or reserve,Warumungu,NT,-19.60799057,134.21101586,Accessible access,TRUE
231,Mary Ann Dam,Park or reserve,Warumungu,NT,-19.60799057,134.21101586,Caravan support,TRUE
234,Karatta Road,Other,Robe,SA,-37.16072226,139.75079335,24-hour access,TRUE
236,Lakeside Terrace,Park or reserve,Robe,SA,-37.16993727,139.7689301,24-hour access,TRUE
236,Lakeside Terrace,Park or reserve,Robe,SA,-37.16993727,139.7689301,Accessible access,TRUE
237,Esplanade,Park or reserve,Robe,SA,-37.16469457,139.7819826,24-hour access,TRUE
237,Esplanade,Park or reserve,Robe,SA,-37.16469457,139.7819826,Caravan support,TRUE
238,Lipson Park,Park or reserve,Robe,SA,-37.16361596,139.7515847,24-hour access,TRUE
240,Mundy Terrace,Park or reserve,Robe,SA,-37.16286635,139.75717171,24-hour access,TRUE
240,Mundy Terrace,Park or reserve,Robe,SA,-37.16286635,139.75717171,Accessible access,TRUE
240,Mundy Terrace,Park or reserve,Robe,SA,-37.16286635,139.75717171,Family support,TRUE
240,Mundy Terrace,Park or reserve,Robe,SA,-37.16286635,139.75717171,Caravan support,TRUE
242,Karoonda Main Street Public,Park or reserve,Karoonda,SA,-35.09444071,139.8970896,24-hour access,TRUE
242,Karoonda Main Street Public,Park or reserve,Karoonda,SA,-35.09444071,139.8970896,Accessible access,TRUE
242,Karoonda Main Street Public,Park or reserve,Karoonda,SA,-35.09444071,139.8970896,Family support,TRUE
243,Karoonda Recreation Reserve,Park or reserve,Karoonda,SA,-35.09554394,139.890226,24-hour access,TRUE
243,Karoonda Recreation Reserve,Park or reserve,Karoonda,SA,-35.09554394,139.890226,Accessible access,TRUE
243,Karoonda Recreation Reserve,Park or reserve,Karoonda,SA,-35.09554394,139.890226,Caravan support,TRUE
244,Stephen Terrace,Other,Gilberton,SA,-34.89792163,138.6146909,Accessible access,TRUE
245,Smith Street,Park or reserve,Walkerville,SA,-34.89451773,138.61587561,Accessible access,TRUE
246,Willow Bend Reserve,Park or reserve,Vale Park,SA,-34.88862927,138.62825008,Accessible access,TRUE
247,Beach Terrace,Other,Elliston,SA,-33.6460843,134.88592399,24-hour access,TRUE
247,Beach Terrace,Other,Elliston,SA,-33.6460843,134.88592399,Accessible access,TRUE
247,Beach Terrace,Other,Elliston,SA,-33.6460843,134.88592399,Caravan support,TRUE
249,Sherlock Hall,Park or reserve,Sherlock,SA,-35.319358,139.8019566,24-hour access,TRUE
249,Sherlock Hall,Park or reserve,Sherlock,SA,-35.319358,139.8019566,Accessible access,TRUE
249,Sherlock Hall,Park or reserve,Sherlock,SA,-35.319358,139.8019566,Family support,TRUE
250,Port Kenny,Car park,Port Kenny,SA,-33.1671902,134.68455118,24-hour access,TRUE
250,Port Kenny,Car park,Port Kenny,SA,-33.1671902,134.68455118,Accessible access,TRUE
251,Venus Bay,Car park,Venus Bay,SA,-33.23233065,134.67267073,24-hour access,TRUE
252,Lloyd Street,Rest area,Dimboola,VIC,-36.45454352,142.02590159,24-hour access,TRUE
252,Lloyd Street,Rest area,Dimboola,VIC,-36.45454352,142.02590159,Accessible access,TRUE
252,Lloyd Street,Rest area,Dimboola,VIC,-36.45454352,142.02590159,Caravan support,TRUE
253,Lloyd Street,Bus station,Dimboola,VIC,-36.45453302,142.02595805,24-hour access,TRUE
253,Lloyd Street,Bus station,Dimboola,VIC,-36.45453302,142.02595805,Accessible access,TRUE
253,Lloyd Street,Bus station,Dimboola,VIC,-36.45453302,142.02595805,Family support,TRUE
253,Lloyd Street,Bus station,Dimboola,VIC,-36.45453302,142.02595805,Caravan support,TRUE
254,Charles Street,Other,Jeparit,VIC,-36.14249388,141.9882419,24-hour access,TRUE
254,Charles Street,Other,Jeparit,VIC,-36.14249388,141.9882419,Accessible access,TRUE
255,Roy Street,Other,Jeparit,VIC,-36.1430491,141.9873694,24-hour access,TRUE
256,Western Highway,Bus station,Nhill,VIC,-36.33392364,141.64920159,24-hour access,TRUE
256,Western Highway,Bus station,Nhill,VIC,-36.33392364,141.64920159,Accessible access,TRUE
257,Western Highway,Park or reserve,Nhill,VIC,-36.33785906,141.6460296,24-hour access,TRUE
257,Western Highway,Park or reserve,Nhill,VIC,-36.33785906,141.6460296,Accessible access,TRUE
258,Federal Street,Other,Rainbow,VIC,-35.89780532,141.99451375,24-hour access,TRUE
258,Federal Street,Other,Rainbow,VIC,-35.89780532,141.99451375,Accessible access,TRUE
260,North Park - Centre,Park or reserve,Stawell,VIC,-37.05133265,142.77585982,Accessible access,TRUE
261,Scallan Street Car Park,Car park,Stawell,VIC,-37.05464467,142.7812683,Accessible access,TRUE
261,Scallan Street Car Park,Car park,Stawell,VIC,-37.05464467,142.7812683,Family support,TRUE
261,Scallan Street Car Park,Car park,Stawell,VIC,-37.05464467,142.7812683,Caravan support,TRUE
262,Mall Entry,Other,Stawell,VIC,-37.05652858,142.78102494,Accessible access,TRUE
262,Mall Entry,Other,Stawell,VIC,-37.05652858,142.78102494,Family support,TRUE
262,Mall Entry,Other,Stawell,VIC,-37.05652858,142.78102494,Caravan support,TRUE
263,Cato Park,Park or reserve,Stawell,VIC,-37.05908112,142.77786805,Accessible access,TRUE
264,Stawell Library,Community building,Stawell,VIC,-37.05553896,142.7833097,Accessible access,TRUE
265,Central Park,Park or reserve,Stawell,VIC,-37.05853807,142.77567116,Accessible access,TRUE
269,Halls Gap,Other,Halls Gap,VIC,-37.13991229,142.51786436,Accessible access,TRUE
269,Halls Gap,Other,Halls Gap,VIC,-37.13991229,142.51786436,Caravan support,TRUE
270,Great Western,Park or reserve,Great Western,VIC,-37.15347613,142.85604531,24-hour access,TRUE
270,Great Western,Park or reserve,Great Western,VIC,-37.15347613,142.85604531,Accessible access,TRUE
273,Merriwa Apex Park,Park or reserve,Merriwa,NSW,-32.14023721,150.35527286,24-hour access,TRUE
273,Merriwa Apex Park,Park or reserve,Merriwa,NSW,-32.14023721,150.35527286,Accessible access,TRUE
273,Merriwa Apex Park,Park or reserve,Merriwa,NSW,-32.14023721,150.35527286,Family support,TRUE
274,Golden Highway,Other,Merriwa,NSW,-32.138957,150.34997294,24-hour access,TRUE
275,Merriwa Rest Area,Caravan park,Merriwa,NSW,-32.13858818,150.35049776,24-hour access,TRUE
275,Merriwa Rest Area,Caravan park,Merriwa,NSW,-32.13858818,150.35049776,Accessible access,TRUE
278,Wilson Memorial Park,Park or reserve,Murrurundi,NSW,-31.76324934,150.83545046,24-hour access,TRUE
278,Wilson Memorial Park,Park or reserve,Murrurundi,NSW,-31.76324934,150.83545046,Caravan support,TRUE
279,Rural Transaction Centre,Food outlet,Murrurundi,NSW,-31.76378324,150.83419217,Accessible access,TRUE
279,Rural Transaction Centre,Food outlet,Murrurundi,NSW,-31.76378324,150.83419217,Family support,TRUE
280,Professional Row Park,Park or reserve,Murrurundi,NSW,-31.76016412,150.82825154,24-hour access,TRUE
281,King George V Park,Park or reserve,Willow Tree,NSW,-31.64949362,150.7261788,24-hour access,TRUE
281,King George V Park,Park or reserve,Willow Tree,NSW,-31.64949362,150.7261788,Accessible access,TRUE
300,Carberry Park,Park or reserve,Gundagai,NSW,-35.062879,148.101894,24-hour access,TRUE
300,Carberry Park,Park or reserve,Gundagai,NSW,-35.062879,148.101894,Accessible access,TRUE
300,Carberry Park,Park or reserve,Gundagai,NSW,-35.062879,148.101894,Family support,TRUE
301,Yarri Park,Park or reserve,Gundagai,NSW,-35.06628175,148.1040496,24-hour access,TRUE
301,Yarri Park,Park or reserve,Gundagai,NSW,-35.06628175,148.1040496,Accessible access,TRUE
302,Newson Park,Park or reserve,Harden,NSW,-34.55751099,148.37071961,24-hour access,TRUE
303,Harden Shopping Centre,Shopping centre,Harden,NSW,-34.55308909,148.37018056,Accessible access,TRUE
303,Harden Shopping Centre,Shopping centre,Harden,NSW,-34.55308909,148.37018056,Family support,TRUE
304,Coddington Park,Park or reserve,Murrumburrah,NSW,-34.54981465,148.3531978,24-hour access,TRUE
304,Coddington Park,Park or reserve,Murrumburrah,NSW,-34.54981465,148.3531978,Accessible access,TRUE
305,Old Court House,Other,Murrumburrah,NSW,-34.54827887,148.34916285,24-hour access,TRUE
306,Valentia Street Wharf,Other,Woolwich,NSW,-33.83846985,151.17617352,24-hour access,TRUE
306,Valentia Street Wharf,Other,Woolwich,NSW,-33.83846985,151.17617352,Accessible access,TRUE
306,Valentia Street Wharf,Other,Woolwich,NSW,-33.83846985,151.17617352,Family support,TRUE
308,Weil Park,Park or reserve,Woolwich,NSW,-33.84042024,151.16796564,Accessible access,TRUE
310,Boronia Park Oval,Park or reserve,Hunters Hill,NSW,-33.82638838,151.13796106,Accessible access,TRUE
311,Buffalo Creek Reserve,Park or reserve,Hunters Hill,NSW,-33.81604898,151.1373602,Accessible access,TRUE
311,Buffalo Creek Reserve,Park or reserve,Hunters Hill,NSW,-33.81604898,151.1373602,Family support,TRUE
313,Davidson Park,Park or reserve,Nyngan,NSW,-31.56259236,147.1958213,Accessible access,TRUE
315,Racecourse,Sporting facility,Nyngan,NSW,-31.57264534,147.1993535,Accessible access,TRUE
316,Nyngan Showground,Other,Nyngan,NSW,-31.5756341,147.1970247,Accessible access,TRUE
316,Nyngan Showground,Other,Nyngan,NSW,-31.5756341,147.1970247,Family support,TRUE
316,Nyngan Showground,Other,Nyngan,NSW,-31.5756341,147.1970247,Caravan support,TRUE
317,Glencoe Bicentennial Park,Park or reserve,Glencoe,NSW,-29.92736864,151.72497303,24-hour access,TRUE
317,Glencoe Bicentennial Park,Park or reserve,Glencoe,NSW,-29.92736864,151.72497303,Accessible access,TRUE
318,Severn Street,Park or reserve,Deepwater,NSW,-29.44236925,151.84744104,24-hour access,TRUE
318,Severn Street,Park or reserve,Deepwater,NSW,-29.44236925,151.84744104,Accessible access,TRUE
319,O'Donnell Street,Park or reserve,Emmaville,NSW,-29.4441085,151.5989085,Accessible access,TRUE
320,Cistern Chapel,Other,Maryborough,QLD,-25.53767189,152.7019058,Accessible access,TRUE
320,Cistern Chapel,Other,Maryborough,QLD,-25.53767189,152.7019058,Family support,TRUE
321,Queens Park,Park or reserve,Maryborough,QLD,-25.53730734,152.7047439,24-hour access,TRUE
321,Queens Park,Park or reserve,Maryborough,QLD,-25.53730734,152.7047439,Accessible access,TRUE
322,Anzac Park Splashside,Park or reserve,Maryborough,QLD,-25.53448531,152.687607,24-hour access,TRUE
322,Anzac Park Splashside,Park or reserve,Maryborough,QLD,-25.53448531,152.687607,Accessible access,TRUE
323,Rose Gardens,Park or reserve,Maryborough,QLD,-25.53128104,152.6953761,24-hour access,TRUE
324,Davies Car Park,Car park,Maryborough,QLD,-25.54058813,152.7017757,24-hour access,TRUE
325,McDowell Car Park,Car park,Maryborough,QLD,-25.53678661,152.7014372,24-hour access,TRUE
325,McDowell Car Park,Car park,Maryborough,QLD,-25.53678661,152.7014372,Accessible access,TRUE
327,Aquatic Centre,Park or reserve,Maryborough,QLD,-25.54372924,152.6891669,24-hour access,TRUE
327,Aquatic Centre,Park or reserve,Maryborough,QLD,-25.54372924,152.6891669,Accessible access,TRUE
328,Oakhurst Park,Park or reserve,Maryborough West,QLD,-25.51980538,152.666252,24-hour access,TRUE
329,Tinana Reserve,Park or reserve,Tinana,QLD,-25.54808741,152.6809351,24-hour access,TRUE
330,Granville Park,Park or reserve,Granville,QLD,-25.54019087,152.7167237,24-hour access,TRUE
330,Granville Park,Park or reserve,Granville,QLD,-25.54019087,152.7167237,Accessible access,TRUE
331,Marroom Park,Park or reserve,Maaroom,QLD,-25.61224146,152.8753546,24-hour access,TRUE
332,Big Tuan 2,Other,Boonooroo,QLD,-25.67252727,152.88781984,24-hour access,TRUE
334,Big Tuan 1,Other,Tuan,QLD,-25.68503116,152.87770219,24-hour access,TRUE
335,Poona Point,Park or reserve,Poona,QLD,-25.71209264,152.9218964,24-hour access,TRUE
336,Poona Boat Ramp,Park or reserve,Poona,QLD,-25.7226686,152.9127506,24-hour access,TRUE
336,Poona Boat Ramp,Park or reserve,Poona,QLD,-25.7226686,152.9127506,Accessible access,TRUE
337,Eurong Fraser Island,Park or reserve,Fraser Island,QLD,-25.50476345,153.1270452,24-hour access,TRUE
338,Centenary Park,Park or reserve,Clifton,QLD,-27.93190107,151.90531127,24-hour access,TRUE
338,Centenary Park,Park or reserve,Clifton,QLD,-27.93190107,151.90531127,Accessible access,TRUE
338,Centenary Park,Park or reserve,Clifton,QLD,-27.93190107,151.90531127,Caravan support,TRUE
339,FE Logan Hall,Other,Clifton,QLD,-27.92841462,151.9054042,Accessible access,TRUE
339,FE Logan Hall,Other,Clifton,QLD,-27.92841462,151.9054042,Caravan support,TRUE
341,Elsie Jones Park,Park or reserve,Clifton,QLD,-27.9313651,151.91244454,24-hour access,TRUE
341,Elsie Jones Park,Park or reserve,Clifton,QLD,-27.9313651,151.91244454,Accessible access,TRUE
343,Clifton Recreation Grounds,Sporting facility,Clifton,QLD,-27.92626064,151.9136581,24-hour access,TRUE
343,Clifton Recreation Grounds,Sporting facility,Clifton,QLD,-27.92626064,151.9136581,Accessible access,TRUE
343,Clifton Recreation Grounds,Sporting facility,Clifton,QLD,-27.92626064,151.9136581,Caravan support,TRUE
344,Sister Kenny Park,Park or reserve,Nobby,QLD,-27.85337513,151.90302843,24-hour access,TRUE
344,Sister Kenny Park,Park or reserve,Nobby,QLD,-27.85337513,151.90302843,Accessible access,TRUE
344,Sister Kenny Park,Park or reserve,Nobby,QLD,-27.85337513,151.90302843,Caravan support,TRUE
345,Landsborough Highway,Other,Barcaldine,QLD,-23.54992775,145.2402413,24-hour access,TRUE
347,Shire Council Park,Park or reserve,Barcaldine,QLD,-23.55411509,145.28866833,24-hour access,TRUE
347,Shire Council Park,Park or reserve,Barcaldine,QLD,-23.55411509,145.28866833,Accessible access,TRUE
347,Shire Council Park,Park or reserve,Barcaldine,QLD,-23.55411509,145.28866833,Family support,TRUE
348,J.D. Bennett Sporting Complex - Caravan Park,Caravan park,Barcaldine,QLD,-23.54983217,145.2952299,24-hour access,TRUE
348,J.D. Bennett Sporting Complex - Caravan Park,Caravan park,Barcaldine,QLD,-23.54983217,145.2952299,Accessible access,TRUE
349,Capricorn Highway,Other,Barcaldine,QLD,-23.55214015,145.3078885,24-hour access,TRUE
350,Lake Dyer Camping & Caravan Grounds,Park or reserve,Laidley Heights,QLD,-27.63277228,152.37733791,Accessible access,TRUE
350,Lake Dyer Camping & Caravan Grounds,Park or reserve,Laidley Heights,QLD,-27.63277228,152.37733791,Caravan support,TRUE
351,Anzac Park War Memorial,Park or reserve,Forest Hill,QLD,-27.58897907,152.3571502,24-hour access,TRUE
352,State Emergency Service Depot,Park or reserve,Forest Hill,QLD,-27.58734763,152.35588603,24-hour access,TRUE
353,Glenore Grove Park & Rural Fire Brigade,Park or reserve,Glenore Grove,QLD,-27.53057946,152.40918401,24-hour access,TRUE
354,Bertrand Avenue Park,Park or reserve,Kensington Grove,QLD,-27.52913523,152.45507389,24-hour access,TRUE
354,Bertrand Avenue Park,Park or reserve,Kensington Grove,QLD,-27.52913523,152.45507389,Accessible access,TRUE
355,Blenheim Community Park,Park or reserve,Blenheim,QLD,-27.65032691,152.33036778,24-hour access,TRUE
355,Blenheim Community Park,Park or reserve,Blenheim,QLD,-27.65032691,152.33036778,Accessible access,TRUE
356,Centenary Park,Camping ground,Thornton,QLD,-27.79803861,152.3738276,24-hour access,TRUE
356,Centenary Park,Camping ground,Thornton,QLD,-27.79803861,152.3738276,Accessible access,TRUE
356,Centenary Park,Camping ground,Thornton,QLD,-27.79803861,152.3738276,Caravan support,TRUE
357,William Street,Other,Laidley,QLD,-27.631734990000002,152.39436369,Accessible access,TRUE
359,Laidley Cemetery,Cemetery,Laidley,QLD,-27.65471664,152.40535866,24-hour access,TRUE
359,Laidley Cemetery,Cemetery,Laidley,QLD,-27.65471664,152.40535866,Accessible access,TRUE
361,Rosewood - Laidley Road,Park or reserve,Laidley,QLD,-27.64911411,152.39192096,24-hour access,TRUE
361,Rosewood - Laidley Road,Park or reserve,Laidley,QLD,-27.64911411,152.39192096,Accessible access,TRUE
366,Mingela,Car park,Crimea,QLD,-19.87839,146.63352,24-hour access,TRUE
368,Burdekin Dam,Other,Ravenswood,QLD,-20.64101,147.1473,Accessible access,TRUE
371,Quilpie Visitor Information Centre,Other,Quilpie,QLD,-26.61342333,144.2663188,Accessible access,TRUE
371,Quilpie Visitor Information Centre,Other,Quilpie,QLD,-26.61342333,144.2663188,Family support,TRUE
372,Mount Perry,Park or reserve,Mount Perry,QLD,-25.17554928,151.6413587,24-hour access,TRUE
372,Mount Perry,Park or reserve,Mount Perry,QLD,-25.17554928,151.6413587,Accessible access,TRUE
372,Mount Perry,Park or reserve,Mount Perry,QLD,-25.17554928,151.6413587,Caravan support,TRUE
373,Bicentennial Park,Park or reserve,Greenmount,QLD,-27.78692666,151.90556887,24-hour access,TRUE
373,Bicentennial Park,Park or reserve,Greenmount,QLD,-27.78692666,151.90556887,Accessible access,TRUE
373,Bicentennial Park,Park or reserve,Greenmount,QLD,-27.78692666,151.90556887,Caravan support,TRUE
374,Steele Rudd Park,Park or reserve,East Greenmount,QLD,-27.78608969,151.96278887,24-hour access,TRUE
374,Steele Rudd Park,Park or reserve,East Greenmount,QLD,-27.78608969,151.96278887,Accessible access,TRUE
375,Cambooya Recreation Reserve,Park or reserve,Cambooya,QLD,-27.71054936,151.8648502,Accessible access,TRUE
375,Cambooya Recreation Reserve,Park or reserve,Cambooya,QLD,-27.71054936,151.8648502,Caravan support,TRUE
376,Memorial Park,Park or reserve,Cambooya,QLD,-27.70652409,151.86344339,24-hour access,TRUE
376,Memorial Park,Park or reserve,Cambooya,QLD,-27.70652409,151.86344339,Accessible access,TRUE
376,Memorial Park,Park or reserve,Cambooya,QLD,-27.70652409,151.86344339,Caravan support,TRUE
377,Paterson Memorial Park,Park or reserve,Cambooya,QLD,-27.70558615,151.86713883,24-hour access,TRUE
378,Wyreema Park,Park or reserve,Wyreema,QLD,-27.65663077,151.85896746,24-hour access,TRUE
378,Wyreema Park,Park or reserve,Wyreema,QLD,-27.65663077,151.85896746,Accessible access,TRUE
378,Wyreema Park,Park or reserve,Wyreema,QLD,-27.65663077,151.85896746,Caravan support,TRUE
379,Lions Park,Park or reserve,Hodgson Vale,QLD,-27.64574699,151.93437809,24-hour access,TRUE
379,Lions Park,Park or reserve,Hodgson Vale,QLD,-27.64574699,151.93437809,Accessible access,TRUE
379,Lions Park,Park or reserve,Hodgson Vale,QLD,-27.64574699,151.93437809,Family support,TRUE
379,Lions Park,Park or reserve,Hodgson Vale,QLD,-27.64574699,151.93437809,Caravan support,TRUE
380,Farley Street,Other,Stanthorpe,QLD,-28.65612669,151.9347216,24-hour access,TRUE
380,Farley Street,Other,Stanthorpe,QLD,-28.65612669,151.9347216,Accessible access,TRUE
381,Stanthorpe Visitor Information Centre,Other,Stanthorpe,QLD,-28.66141517,151.93368493,Accessible access,TRUE
382,Lions Area - Fred Rogers Memorial Park,Park or reserve,Stanthorpe,QLD,-28.65982808,151.9333276,24-hour access,TRUE
382,Lions Area - Fred Rogers Memorial Park,Park or reserve,Stanthorpe,QLD,-28.65982808,151.9333276,Accessible access,TRUE
384,Brock Park,Park or reserve,Stanthorpe,QLD,-28.64667123,151.9462808,24-hour access,TRUE
385,Weeroona Park,Park or reserve,Stanthorpe,QLD,-28.6527618,151.9332555,24-hour access,TRUE
386,Civic Centre,Other,Stanthorpe,QLD,-28.65410776,151.9338804,Accessible access,TRUE
