FacilityID,Name,FacilityType,Town,State,Latitude,Longitude,OpeningHours,Parking,ParkingAccessible,Accessible,BabyChange,BabyCareRoom,DumpPoint,Shower,DrinkingWater,MLAK24,PaymentRequired,Is_24_Hour
20,Binda Park,Park or reserve,Moranbah,QLD,-22.00496595,148.03704195,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21,Spring Park,Park or reserve,Clermont,QLD,-22.83389032,147.62859537,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
22,Lions Park,Park or reserve,Clermont,QLD,-22.83004599,147.6280868,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
23,Drummond Street,Park or reserve,Clermont,QLD,-22.81719492,147.6423012,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
24,Centenary Park,Park or reserve,Clermont,QLD,-22.81908571,147.64473646,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
25,Capella Street,Park or reserve,Clermont,QLD,-22.82389777,147.6410069,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
26,East Palmerston,Other,East Palmerston,QLD,-17.60595421,145.84712933,Currently closed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
29,Anzac Park,Park or reserve,Innisfail,QLD,-17.52406506,146.0278857,OPEN: 6am-8pm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30,Jack Fossey Park,Park or reserve,Innisfail,QLD,-17.52355834,146.03253866,OPEN: 6:30am-8pm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31,Fitzgerald Park,Park or reserve,Innisfail,QLD,-17.51994615,146.03116377,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
33,Warrina Lakes,Park or reserve,Innisfail,QLD,-17.51839405,146.0246337,OPEN: 10am-6pm,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35,Coconuts,Park or reserve,Coconuts,QLD,-17.50715757,146.06487428,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
36,Flying Fish Point 2,Park or reserve,Flying Fish Point,QLD,-17.50206605,146.0762983,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
37,Corso,Other,East Innisfail,QLD,-17.52522468,146.03531806,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
38,Wrights Park,Park or reserve,East Innisfail,QLD,-17.52870492,146.039882,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
39,Castor Park,Park or reserve,Mourilyan Harbour,QLD,-17.58434935,146.0404424,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
41,South Johnstone,Park or reserve,South Johnstone,QLD,-17.59462436,145.9983923,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42,Mena Creek Road,Park or reserve,Germantown,QLD,-17.65462056,145.9567305,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
47,Kurrimine Beach,Beach,Kurrimine Beach,QLD,-17.77664389,146.1081736,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
48,Cowley Beach,Beach,Cowley Beach,QLD,-17.69539499,146.11187069,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
49,Digger Creek,Park or reserve,El Arish,QLD,-17.79569638,146.01076283,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
50,Returned Services League Club,Other,El Arish,QLD,-17.80691645,146.0044798,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
51,Village Green,Park or reserve,Mission Beach,QLD,-17.8691984,146.106737,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
52,Stinger Net,Car park,Mission Beach,QLD,-17.871178,146.1066188,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
56,Cutten Street,Other,Bingil Bay,QLD,-17.83093616,146.099498,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
57,Camp Area,Camping ground,Bingil Bay,QLD,-17.82990204,146.0997934,Currently closed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58,MARCS Park,Park or reserve,Mission Beach,QLD,-17.87225421,146.09353623,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60,Mourilyan Harbour,Other,Mourilyan Harbour,QLD,-17.59892284,146.1255684,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
61,Innisfail Cemetery,Cemetery,Mighell,QLD,-17.53188869,146.02755358,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
65,Alan Anderson Park,Park or reserve,Walliston,WA,-32.00634,116.08274,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
67,Pickering Brook,Other,Pickering Brook,WA,-32.03479483,116.1318301,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
68,Kalamunda Bus Station,Bus station,Kalamunda,WA,-31.97400015,116.05742268,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
69,Fleming Reserve,Park or reserve,High Wycombe,WA,-31.94465565,115.99603809,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
70,Gooseberry Hill,Park or reserve,Gooseberry Hill,WA,-31.95614626,116.05784683,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
71,Jorgensen Park - Kalamunda Community Centre,Park or reserve,Kalamunda,WA,-31.97216554,116.06515252,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
72,Kalamunda Library,Community building,Kalamunda,WA,-31.97093917,116.06003685,OPEN: 9:30am-5pm,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
74,Lesmurdie Falls,Park or reserve,Lesmurdie,WA,-31.99553312,116.03372231,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
76,Maida Vale Reserve,Sporting facility,Maida Vale,WA,-31.94915366,116.02638913,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
78,Stirk Park,Park or reserve,Kalamunda,WA,-31.96927928,116.05479621,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
79,SKAMP Hall,Sporting facility,Lesmurdie,WA,-31.9920893,116.0496666,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
80,Town Hall Square,Other,Kalamunda,WA,-31.97197326,116.05801028,"OPEN: Apr-Oct 6am-6pm, Oct-May 6am-9pm",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
82,Zephyrs Cafe,Food outlet,East Fremantle,WA,-32.02925052,115.7628393,OPEN: Venue hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
85,Town Hall,Community building,East Fremantle,WA,-32.04114943,115.7629389,OPEN: Mon-Fri 8:30am-4:30pm,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86,Town Beach,Beach,Exmouth,WA,-21.9453106,114.1397015,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
89,Ningaloo Centre,Other,Exmouth,WA,-22.0190865,114.1117995,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
91,Dunes Beach,Beach,North West Cape,WA,-21.80481026,114.10705415,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
92,Tantabiddi Boat Ramp,Car park,North West Cape,WA,-21.91244166,113.97921243,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
93,Truck Stop,Other,Thargomindah,QLD,-27.99442962,143.82115128,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
94,Thargo Roadhouse,Service station,Thargomindah,QLD,-27.99442957,143.82284626,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
95,Napunyah Caravan Park,Caravan park,Thargomindah,QLD,-27.99712237,143.82525576,OPEN: 24 hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
97,Torrence Parade,Other,Hungerford,QLD,-28.99604467,144.41060826,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
99,William Simmons Memorial Park,Park or reserve,Millmerran,QLD,-27.87681745,151.2580584,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
100,Factory Dam Park,Park or reserve,Millmerran,QLD,-27.87407333,151.26850759,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
101,Anzac Memorial Park,Park or reserve,Millmerran,QLD,-27.87501495,151.2702658,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
102,Lions Park,Park or reserve,Millmerran,QLD,-27.87455141,151.27414818,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
104,Yarramalong Weir,Camping ground,Tummaville,QLD,-27.8360624,151.45018661,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
106,Apex Park,Park or reserve,Cecil Plains,QLD,-27.53251223,151.20467103,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
107,Short Street,Other,Beaudesert,QLD,-27.98728166,152.995396,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
108,Jubilee Park,Park or reserve,Beaudesert,QLD,-27.9895395,152.9947928,OPEN: 5am-6pm,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
109,Selwyn Park,Park or reserve,Beaudesert,QLD,-27.98912589,152.9900359,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
110,Darlington Park,Camping ground,Darlington,QLD,-28.18623186,153.0413241,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
111,Burgess Park,Caravan park,Southern Lamington,QLD,-28.23893635,152.99585,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
112,Stinson Park,Camping ground,Southern Lamington,QLD,-28.28729982,153.0360018,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
114,Tilley Park,Park or reserve,Rathdowney,QLD,-28.22161473,152.8589774,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
115,Collins Park,Park or reserve,Rathdowney,QLD,-28.21135412,152.8639323,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
116,Greenbank Meadows Park,Park or reserve,Greenbank,QLD,-27.72763687,153.0031428,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
117,Pioneer Park,Park or reserve,Woodhill,QLD,-27.90050994,152.973296,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
119,North Tamborine Park,Park or reserve,Tamborine Mountain,QLD,-27.92298362,153.1836499,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
120,Tully Memorial Park (Pony club),Park or reserve,North Maclean,QLD,-27.78126023,153.0095502,"OPEN: Sep-Feb 7am-6:30pm, Mar-Aug 7am-5:30pm",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122,Newstead Park,Park or reserve,Logan Reserve,QLD,-27.72817949,153.116847,OPEN: Variable hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
123,Doughty Park,Park or reserve,Tamborine Mountain,QLD,-27.92814951,153.1851172,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
124,Staffsmith Park,Park or reserve,Tamborine Mountain,QLD,-27.92211697,153.2086813,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
125,Rosser Park,Park or reserve,Tamborine Mountain,QLD,-27.97299655,153.1968815,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
126,Tamborine Memorial Grounds,Park or reserve,Tamborine,QLD,-27.8772353,153.1250571,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
127,Smith Park,Park or reserve,Canungra,QLD,-28.01761469,153.1643722,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
128,Sharp Park,Camping ground,Witheren,QLD,-28.04900123,153.1890703,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
129,Graceleigh Park,Park or reserve,Beechmont,QLD,-28.12535695,153.1869555,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
130,Rosins Lookout,Park or reserve,Beechmont,QLD,-28.10946075,153.2135541,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
131,Bigriggan Camping Reserve,Camping ground,Rathdowney,QLD,-28.1985516,152.7777735,OPEN: Daylight hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
132,Yellow Pinch Camping Reserve,Park or reserve,Mount Barney,QLD,-28.25458044,152.7475182,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133,Logan Village Community Centre,Community building,Logan Village,QLD,-27.76768672,153.1051244,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
134,Flanagan Camping Reserve,Park or reserve,Barney View,QLD,-28.21337191,152.7652437,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
136,Mavor Park,Sporting facility,Beaudesert,QLD,-27.97381667,152.9916847,OPEN: Variable hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
137,Kooralbyn,Park or reserve,Kooralbyn,QLD,-28.08623723,152.8440441,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
138,Greenbank Community Centre,Community building,Greenbank,QLD,-27.72927597,152.9831434,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
139,Middle Park,Park or reserve,Tamborine,QLD,-27.87974128,153.1306855,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
140,Everdell,Sporting facility,Veresdale,QLD,-27.93873083,152.9831959,OPEN: Variable hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
141,Moriarty Park,Sporting facility,Canungra,QLD,-28.01907655,153.1594418,OPEN: Variable hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
143,Merv and Ollie Musch Park,Sporting facility,Logan Village,QLD,-27.76355961,153.1171135,OPEN: Variable hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
144,Dapsang Drive Park,Park or reserve,Tamborine Mountain,QLD,-27.92600588,153.1937362,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
145,Lions Park,Park or reserve,Beaudesert,QLD,-27.99199863,152.99321878,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
146,Junior Chamber Park,Park or reserve,Beaudesert,QLD,-27.99478787,153.0183437,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
148,Rathdowney Memorial Grounds,Sporting facility,Rathdowney,QLD,-28.21210377,152.8642119,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
149,Brushwood Park,Park or reserve,Cedar Grove,QLD,-27.85942799,152.9789596,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
150,Rotary Park,Park or reserve,Jimboomba,QLD,-27.83050882,153.0242053,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
151,Mount Tamborine Botanic Gardens,Park or reserve,Tamborine Mountain,QLD,-27.9154251,153.2035672,OPEN: Daylight hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
153,Dick Westermann Park,Park or reserve,Beaudesert,QLD,-27.96867291,152.9945477,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
154,Argyle Road Park,Park or reserve,Greenbank,QLD,-27.72697127,152.9625756,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
155,Thorndon Park,Park or reserve,Paradise,SA,-34.87507079,138.6899417,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
156,Jenkins Avenue Reserve,Sporting facility,Rostrevor,SA,-34.89568009,138.6854855,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
157,The Gums Reserve,Park or reserve,Tranmere,SA,-34.90790107,138.6649328,OPEN: Daylight hours,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
158,Lovell Reserve,Park or reserve,Athelstone,SA,-34.86803129,138.70388163,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
159,Fox Field Oval,Sporting facility,Athelstone,SA,-34.88076346,138.70089971,OPEN: Daylight hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
160,Shirley Avenue Reserve,Park or reserve,Tranmere,SA,-34.89743582,138.66422811,OPEN: 24 hours,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
161,Max Amber Sports Field,Sporting facility,Athelstone,SA,-34.86938285,138.6930624,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
162,Etheridge Shire Hall,Other,Georgetown,QLD,-18.29279177,143.5496957,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
163,Heritage Park,Park or reserve,Georgetown,QLD,-18.29188807,143.5477345,OPEN: 24 hours,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
164,Einasleigh,Park or reserve,Einasleigh,QLD,-18.51193658,144.0938149,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
167,Lions Park,Park or reserve,Tom Price,WA,-22.68820954,117.7922808,OPEN: 7am-6pm,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
168,Clem Thompson Memorial Oval,Sporting facility,Tom Price,WA,-22.6945925,117.7986638,OPEN: Variable hours,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
171,Area W - Minna Oval,Sporting facility,Tom Price,WA,-22.68227355,117.78177401,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
172,Shopping Centre,Shopping centre,Paraburdoo,WA,-23.20013251,117.671459,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
173,Ashburton Hall,Other,Paraburdoo,WA,-23.20017683,117.6722347,Currently closed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
174,Peter Sutherland Oval,Sporting facility,Paraburdoo,WA,-23.19729563,117.6699297,Currently closed,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
177,EN Jones,Other,Narembeen,WA,-32.0655575,118.3945161,OPEN: 24 hours,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
178,Apex Park,Park or reserve,Narembeen,WA,-32.06407649,118.39591,OPEN: 24 hours,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
182,Town Beach,Beach,Broome,WA,-17.96864677,122.23654967,OPEN: 6:30am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
183,Cable Beach,Beach,Cable Beach,WA,-17.9303073,122.21032356,OPEN: 6:30am-7pm,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
184,Gantheaume Point,Park or reserve,Minyirr,WA,-17.97509088,122.17857921,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
185,Adventure Bay Community Hall,Community building,Adventure Bay,TAS,-43.36176484,147.32866524,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
186,Alonnah Service Centre,Other,Alonnah,TAS,-43.31598855,147.24314642,OPEN: 24 hours,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
187,Blackmans Bay Foreshore,Park or reserve,Blackmans Bay,TAS,-43.00264749,147.32473817,OPEN: Daylight hours,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
188,Browns River,Park or reserve,Bonnet Hill,TAS,-42.97693186,147.32860651,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
189,Coningham Beach,Beach,Coningham,TAS,-43.07755405,147.28102302,OPEN: 24 hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
190,Dennes Point,Park or reserve,Dennes Point,TAS,-43.06827702,147.34982194,OPEN: 24 hours,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
191,Dru Point Reserve,Park or reserve,Margate,TAS,-43.02458345,147.27662682,OPEN: Daylight hours,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
192,Ferguson Road,Car park,Tinderbox,TAS,-43.05705782,147.32961377,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
194,Gordon Oval,Park or reserve,Gordon,TAS,-43.26149944,147.2424053,OPEN: 24 hours,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
195,Kettering Oval,Sporting facility,Kettering,TAS,-43.12549834,147.2474021,OPEN: 24 hours,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
